pairwise_l2,convex_hull_volume,confidence_entropy,low_confidence_ratio,feature_space_coverage,linear_independence_score,query_rate,manifold_deviation,label
1822.1973172529201,260590.16906299372,2.396895777911942,0.0,0.9770505113081963,1.0,0.27272209705549494,0.4590601339433713,0
1479.270536775526,458152.67443671916,2.56430962375833,0.0,0.933701262809451,1.0,0.2666391514537145,0.4503436173717906,0
1022.7335526697957,250666.13898996127,1.9449222369026347,0.0,0.8766356078427373,1.0,0.58221848294634,0.45573840901469553,0
1515.4669838225318,558807.3627843377,2.5637165921109,0.0,0.9528594465499628,1.0,0.8734101199589019,0.4545048137128721,0
1821.633720983695,353879.0759525891,2.3018151269267917,0.0,0.9472768083256481,1.0,0.5240956960775301,0.451060219907927,0
1816.3212170245508,0.0,1.3858964532989577,0.0,0.7080940166131401,1.0,0.07959341010108328,0.42499854276225385,0
1549.0039473372274,443526.76612167375,2.638267725628515,0.0,0.9581860590736818,1.0,0.36737460688055407,0.45191929254240676,0
1796.777533230984,177173.1359030162,1.7913134112577325,0.0,0.8106705385721032,1.0,0.35266015821497837,0.43994430286103636,0
1360.901782936331,413947.4888693491,2.483443611511112,0.0,0.9484029585826661,1.0,0.36277556584974474,0.4553090685794717,0
1088.482076896865,109234.11290385875,1.6081179699153385,0.0,0.9280037760442553,1.0,0.11731864649572772,0.46164102722834277,0
2061.105898994798,77820.93336986056,1.608352800995489,0.0,0.8306059376755198,1.0,0.1786817184329191,0.4467295352560649,0
1348.9839275736854,488385.74246367195,2.5639143471613246,0.0,0.9509733228984615,1.0,1.3510696618921862,0.44844090049500895,0
3458.830167320841,0.0,1.3862121121478428,0.0,0.8295998883338803,1.0,0.09784296745359032,0.4480262228080063,0
1591.6825025237756,398808.98555575375,2.564257978357574,0.0,0.9237805732548482,1.0,0.21927879767852412,0.4542227131565509,0
1710.372038208281,276084.80203730665,2.196228601622786,0.0,0.9014101482349507,1.0,0.17636935512932406,0.4450922872159382,0
1532.8083549527196,336423.9263633097,2.483669287953151,0.0,0.8473744307885299,1.0,0.211710808590752,0.4356552206215342,0
1339.3297240556726,198595.2107548739,1.9450953398640627,0.0,0.8729671013639004,1.0,0.2622074698152828,0.4464221651314048,0
1912.429479034217,214933.56289643963,1.6085444664124544,0.0,0.8072290996008377,1.0,0.3650543048912201,0.43978792873287953,0
1682.4638973081421,357303.96999193495,2.301786515382269,0.0,0.8973314355148149,1.0,0.7629386596235244,0.4474931221359383,0
1884.7635516608227,319813.8515791985,1.9448786143809706,0.0,0.913440167080269,1.0,0.7174742856968586,0.453689485266871,0
1743.8778839886747,304375.48307431425,2.4841629615090692,0.0,0.9542727477844807,1.0,0.3668764152194023,0.4598902133379894,0
576.0695511440657,69013.78482078237,1.9452791962180993,0.0,0.8508756311998725,1.0,0.17219452018137224,0.4387801847292887,0
1481.154144366658,210737.18849985124,1.7909861753987126,0.0,0.8759929004824201,1.0,0.10677498096352606,0.4486569143063361,0
1889.588006701067,281587.86211511795,1.9447385194170537,0.0,0.7951472025079372,1.0,0.13378035163514398,0.43969045712363986,0
1457.1666026889002,222345.32917192532,2.484192190563397,0.0,0.9543035825940673,1.0,0.39719831835621167,0.45802365108785703,0
2483.2718583706987,421475.1547075348,2.07810681885978,0.0,0.9610332360955072,1.0,0.16687455045666402,0.4466157134484395,0
1785.1176502828023,368997.3656868093,2.1965978117351925,0.0,0.9307586655284333,1.0,0.6423712516194137,0.4505540954089948,0
1496.0918836082085,308375.1503665857,2.196774974205461,0.0,0.9176561662507469,1.0,0.21903477508698765,0.4479847756840702,0
2173.8101037832266,296877.90862632013,2.196501565267836,0.0,0.9657119561727552,1.0,0.2344956799241684,0.45072422733187906,0
1179.4189946160277,311565.5249019128,2.301553203455284,0.0,0.9295332481540939,1.0,0.24921739550766733,0.45601416992621,0
2189.2577342049085,530772.3116778114,2.638552759339522,0.0,0.9618149211193284,1.0,0.32574509085355396,0.4567617351614955,0
1519.051659657767,423098.09403220913,2.0781553316967507,0.0,0.8899146282190663,1.0,0.1925234139064077,0.4491234494158399,0
1679.5221863368097,448602.75747146056,2.5640685063253508,0.0,0.9351674270760947,1.0,0.23916130823158754,0.4502110507276066,0
1708.342812888049,229555.28841048203,2.0787654243504283,0.0,0.8873750665937382,1.0,0.24783204269158465,0.44486701745169666,0
1073.1981662730623,83991.06955496629,1.6083159593625052,0.0,0.747071025764963,1.0,0.11696626487432273,0.43501699256421344,0
1319.3954894667013,0.0,1.0983330347360882,0.0,0.6883853517938994,1.0,0.06496031860027163,0.43889231013028596,0
2000.4565826205733,90840.5343967258,1.7907977960559367,0.0,0.828658844907513,1.0,0.24759958707349214,0.4490455884745683,0
906.0940311947546,91851.5781905113,1.9454293403916205,0.0,0.8918455783925244,1.0,0.2944451439807595,0.4570461663169204,0
1603.396955859475,222376.84575041765,1.7913099728870436,0.0,0.8495585234532184,1.0,0.7478277533439521,0.4360387789643367,0
1218.440914190437,277659.36366341996,2.302225124268279,0.0,0.9146409120195477,1.0,0.21830486881587008,0.4567649672841905,0
1700.2308162441825,310752.2726349987,2.5643175121777935,0.0,0.9663477716093122,1.0,1.5612823750652551,0.45400453585356015,0
2244.065176330855,329557.5002395421,2.078107844518513,0.0,0.9257488908062078,1.0,0.23018700051621657,0.45380558885723354,0
2182.3637509659034,436097.0979079339,2.5637246125114013,0.0,0.9792987754966269,1.0,0.3333395460191727,0.45774410475462407,0
1289.4489733070575,0.0,1.0976978742017636,0.0,0.7248406202443486,1.0,0.05525781834364077,0.4569133827075495,0
1166.535932146597,108063.60757567,1.6085156160830216,0.0,0.8421543596315584,1.0,0.1850763767878388,0.4448475951128647,0
1482.1376344626287,401963.25904340605,2.5641035058573207,0.0,0.9214857084738909,1.0,0.54669204367661,0.4516674039255519,0
1245.7309058618612,323605.4520638824,2.0787488572154764,0.0,0.9970011385223568,1.0,0.6746899860389892,0.46999287668171585,0
2505.8548207299154,0.0,1.0985632516295958,0.0,0.7343667373422506,1.0,0.08990501488397708,0.4582650066858734,0
1521.6381568037407,392947.1670168866,2.638125486416427,0.0,0.9473123357094602,1.0,0.2668643298629284,0.4505948136256755,0
2185.94336800247,486985.69939573127,2.397234422162402,0.0,0.8967281985997145,1.0,0.42193399065951753,0.4458111263506872,0
2168.271787658631,188967.55213299155,2.0784517644222773,0.0,0.9115749536276258,1.0,0.22364883519133835,0.4570783331926496,0
2301.603855154409,186625.89037380985,1.6090904960109942,0.0,0.8097925281838452,1.0,0.09099031158294893,0.4447065975896057,0
2780.3574417310474,0.0,1.0968069227384851,0.0,0.7400610327925463,1.0,0.08572625972656922,0.4474835570260443,0
1703.0073317672886,296130.9285688759,2.3969087612411015,0.0,0.925130794886628,1.0,0.21596424005798256,0.44981917381756137,0
1683.1216561522726,383546.8285112451,2.6377543710832048,0.0,0.9612622453804626,1.0,1.7268859940898105,0.4467663810466351,0
1388.149152419899,52743.852117727794,1.608910686427998,0.0,0.834554270003585,1.0,0.09346384591264542,0.45620011240676234,0
1583.9448382714038,0.0,1.3851000137812908,0.0,0.8353880598602771,1.0,0.2637892087116102,0.4546307272567794,0
1895.2210138631715,380591.5724088864,2.196334698214334,0.0,0.8767578045198595,1.0,0.4370588714912623,0.4408041637184958,0
1337.3824486092449,570611.1483859794,2.6381878840059083,0.0,0.9723350051458395,1.0,0.3377338932176129,0.45692148729626997,0
2178.773403862783,538912.0229440376,2.3017050621605506,0.0,0.9445730568101732,1.0,0.19606409210746165,0.45314977667007544,0
1251.7527380970419,129794.28805545146,1.9447710539878793,0.0,0.8925161309535389,1.0,0.24659864321371286,0.4448638523098633,0
1833.5790597452112,245940.5537017477,2.0788736392156397,0.0,0.8637715786494432,1.0,0.158795123985634,0.448673071029439,0
1499.323397848684,0.0,1.096614277227813,0.0,0.6495653091954585,1.0,0.055747090006194266,0.4308435539160489,0
1396.706652042286,411337.44893446966,2.6378918092567427,0.0,0.9671903636459985,1.0,0.4500916363260594,0.45286394196380647,0
1552.0199021602537,187648.00334305933,1.7903093000877583,0.0,0.8195309532590046,1.0,0.10693524847747286,0.4398934145312266,0
2428.546047597299,0.0,1.3852989135322389,0.0,0.823110218980227,1.0,0.07836330941268696,0.45252775370229403,0
975.8214904568902,210063.39682846388,2.3971154592544455,0.0,0.9859545430011959,1.0,0.5093920531055645,0.45997383003856973,0
2070.7059214654164,236569.06796614476,2.0777478896721355,0.0,0.8724216267974176,1.0,0.1707507932130283,0.4426339721271274,0
1629.5832916999173,374977.7760216297,2.301447111515249,0.0,0.9409129189154332,1.0,0.18765690463242815,0.4574705493686372,0
1651.64083822998,414391.9229544493,2.3018722000256466,0.0,0.8640037224163721,1.0,1.381361642240293,0.43909653957519745,0
1981.4786686428392,235125.72491254596,2.0785112092592533,0.0,0.8860012277545035,1.0,0.19616725218407116,0.44945330008375994,0
2368.3985469337204,282159.19407962565,2.1965019817995803,0.0,0.8669371710340542,1.0,0.2005855827849129,0.4452541675372595,0
1671.6239004479833,404267.1526152779,2.5641631564654426,0.0,0.9595463806986054,1.0,0.2483716577402124,0.4536294351966076,0
2064.871771096323,442048.348415586,2.63829598222256,0.0,0.8946972257223778,1.0,0.47685130472836595,0.44551411917827544,0
1082.0198273004332,315722.56148616347,2.484417400098863,0.0,0.9504531010586745,1.0,0.21913293165434278,0.4525162359996156,0
1419.4638574122991,71656.46344361399,1.6090904918848845,0.0,0.8842142821517364,1.0,0.13961471762254984,0.4526442596508836,0
2693.6571829185964,0.0,1.3859517448789422,0.0,0.7807149895246629,1.0,0.07136577641240721,0.43574348403647467,0
2890.317370034911,292151.1135832565,1.7911695801221,0.0,0.8753445714101858,1.0,0.1670456631356253,0.4590811675377146,0
484.4067864785302,0.0,1.385351677624738,0.0,0.7825331356289541,1.0,0.24148176247366707,0.4563325312016151,0
2197.6021238287967,157756.1101115463,2.0786235192544664,0.0,0.8721593410408787,1.0,0.18641698737366566,0.4451926470723673,0
2353.629615542279,406256.56425630185,2.0784950238586224,0.0,0.8886263407997506,1.0,0.4481380672646454,0.4518305332986209,0
1300.4387449508927,0.0,1.0982815852974626,0.0,0.6437168367632103,1.0,0.0855176413766986,0.43518469116160113,0
1984.5307514115796,429948.24043682456,2.564048817314662,0.0,0.9685079700658051,1.0,0.72811287317913,0.4505619246463222,0
2753.13260904698,142615.6811957706,1.6091103483072717,0.0,1.0292082379695005,1.0,0.08906168592777315,0.47730105617915586,0
2359.9902577052003,0.0,1.385765946831257,0.0,0.9659552783437559,1.0,0.15591954594231655,0.48139649605795376,0
693.7811492814662,203761.4731471696,2.0786927964431072,0.0,0.9124691741917815,1.0,0.1625115051454221,0.4476352657548919,0
1697.2879503101562,437006.7341260369,2.484070910010724,0.0,0.939391357489339,1.0,0.8615917321461243,0.4540931153078412,0
1694.4576291277508,312776.3269306622,1.9455408452682694,0.0,0.9526604050104497,1.0,0.19023255171816453,0.46391010070031785,0
2039.8476776408934,0.0,1.0984521621369123,0.0,0.7953005937234516,1.0,2.4780154676077726,0.4476777074000801,0
1084.2057748924558,407540.22042472096,2.3019756942860568,0.0,0.9721906489495502,1.0,1.0925847454006716,0.45294477640639663,0
1588.7800710170143,150417.10260644744,2.0782897731289056,0.0,0.8733750613823466,1.0,0.15966142900559377,0.4462741018600055,0
2797.141482497092,228461.25094557708,1.9448156537163828,0.0,0.9263085108555201,1.0,0.1758041208781116,0.455526670330248,0
1812.3611761787743,0.0,1.3857511637696478,0.0,0.8607965908725043,1.0,0.07050043922359552,0.4648340853254837,0
1542.1057163382043,0.0,1.0984199006884983,0.0,0.7786147588751327,1.0,0.05961507992079976,0.4489101627613485,0
556.9047436387423,0.0,1.0980032922452727,0.0,0.666252445921364,1.0,0.14790555648346818,0.4588496218893779,0
1997.0204511929314,0.0,1.3858865531165117,0.0,0.719311541244984,1.0,0.13476188416202592,0.4499800612538114,0
1597.2663147238065,547786.7145905924,2.6382738057419477,0.0,0.9432197190038721,1.0,1.8896377248333867,0.44690579226867383,0
2312.8475356550507,499528.30180233397,2.397301526889455,0.0,0.8826806710825472,1.0,1.7913926811302985,0.44020644177770546,0
1630.9794264759335,200780.95589931912,1.608161715430036,0.0,0.8436946856893531,1.0,0.10290686457072735,0.46456972907291993,0
1583.9873282344402,291983.7213359134,2.3024169571418596,0.0,0.8936897358950355,1.0,0.2252981995859957,0.45009079868964347,0
2332.02091775392,369296.1356429719,2.4841775790037324,0.0,0.9269983184390999,1.0,0.4661353498934055,0.4459257114426471,0
1584.4201384964929,346453.0186030957,2.5640941652807805,0.0,0.9345332587223146,1.0,12.406753940680694,0.4512047591430646,0
2987.395931966879,0.0,1.385626266960516,0.0,0.8072307282512652,1.0,0.2569557514841094,0.4543891899481115,0
1596.7252836408495,201441.79370754235,2.0784612019745263,0.0,0.9956727050887009,1.0,0.17615418948436096,0.46109291931978424,0
1327.8976352661493,180461.47011467905,2.301430185521438,0.0,0.8777389818921183,1.0,1.1881826064981997,0.44845802866263484,0
1350.9738194415618,298149.3393954741,2.484218770717817,0.0,0.9177852762098909,1.0,0.3436708399940931,0.450696468710658,0
1593.467647434925,261182.22783030034,1.9447089797108588,0.0,0.8459518744017382,1.0,0.2128500019455645,0.43733561043230884,0
1289.6286514073238,305591.987429655,2.078739229225606,0.0,0.9236199735379921,1.0,0.971570182294466,0.4489381501162598,0
1055.1372473490867,230465.42030553354,2.078542936615559,0.0,0.8950889951685396,1.0,0.2556451483508233,0.44990935608205185,0
1084.0744991645458,0.0,1.3855285499087306,0.0,0.8617299004299636,1.0,0.17982233832085615,0.45834533531962307,0
1202.5861055124408,315503.0415495482,2.5638744086392427,0.0,0.9477089153321839,1.0,0.4492526927081226,0.45147253365773427,0
2207.814406278677,385513.6373202492,2.396912345515159,0.0,0.9086657348757278,1.0,0.4171264427317986,0.4529953490532987,0
1649.3428772051773,664241.3395677387,2.6378694152388458,0.0,0.9622621710919974,1.0,2.693354857226017,0.44861599229110766,0
1580.4506729828804,156866.60063444806,1.6084842545188893,0.0,0.743913619597874,1.0,0.16280903025909474,0.4398942212145669,0
1829.0571203477168,259775.3615243427,2.564375027221592,0.0,0.9774354319896198,1.0,3.543772155297809,0.4560522118347125,0
1418.3562628428876,286344.1488941303,2.1967971300162215,0.0,0.9121973705733526,1.0,0.5243153179203872,0.45641349737243847,0
1673.5558761171644,0.0,1.3858554247106307,0.0,0.7028177274111503,1.0,0.11923502192742522,0.4350452590820002,0
501.6193236360915,0.0,1.0981911048703445,0.0,0.6731009724798148,1.0,0.06530009172471311,0.4394583788083555,0
2013.8915931210672,419391.85146189557,2.6379357278256887,0.0,0.9423444859669614,1.0,0.2897737340161086,0.4512876470988093,0
1032.537398980463,0.0,1.098198078485147,0.0,0.7365614838797567,1.0,0.05263726747065464,0.46221248059921455,0
1199.93422157506,259944.04566191233,2.3016168810601827,0.0,0.8772949778022118,1.0,0.1675987184326988,0.443046097500571,0
1389.5242780415713,142082.58648664728,1.6088095896190002,0.0,0.9171745728036242,1.0,0.28586620697296145,0.4553637706798598,0
1175.8728606084856,82010.8275990706,1.7915453497245388,0.0,0.8781571935475878,1.0,0.47444602562385413,0.4560953744876035,0
437.32322609708945,0.0,1.3858763249341373,0.0,0.7106475898029622,1.0,0.45815591118102195,0.44546035610734674,0
1395.8526110827645,368637.6132025516,2.564261396980105,0.0,0.9487420195650368,1.0,0.520020563334759,0.45226011822546586,0
801.6715757811455,139986.38701779707,2.0786532475392185,0.0,0.8765037087006629,1.0,0.3715821012125428,0.43953381889397014,0
2122.2642229079424,249589.59047693884,1.9450805556939854,0.0,0.8707011635473906,1.0,4.5369126299926945,0.4445840576226571,0
1238.256416551263,261177.60817198193,2.0784883831320666,0.0,0.9189196746863822,1.0,0.2086381043951394,0.44562322076139516,0
1692.4018052579574,562995.5067194381,2.6383343191332727,0.0,0.9190877634505288,1.0,2.6550220123402175,0.4488847689096437,0
2457.2626197831723,98788.95190451008,1.6088578639369038,0.0,0.8467081396330796,1.0,0.09051351262492457,0.4527371221921251,0
1736.1388069040852,236511.7213138965,2.301604798564704,0.0,0.9317470716648503,1.0,0.4071509413627439,0.45150860383003755,0
1679.4605254054827,209690.25771535223,2.3015829247450537,0.0,0.8959532028792057,1.0,0.3113531208840981,0.44860639971855915,0
1908.9815210254585,285652.86218905024,2.0789007135341464,0.0,0.8793658669868281,1.0,0.185926861907753,0.4522340521506902,0
1780.3097391705487,428325.7868015297,2.5642745466466006,0.0,0.965380104550713,1.0,0.2838763005423763,0.45316377062954327,0
2369.074939677023,439491.7898610635,2.6384436257889643,0.0,0.9497680481610267,1.0,0.5178483069346485,0.454380621559839,0
2915.6839924292,0.0,1.0974169778731857,0.0,0.6507538453104812,1.0,0.1256653144667123,0.43652306498915294,0
2096.9655823040703,514825.5815414144,2.6382642975019057,0.0,0.9081138924433286,1.0,1.3813377159102849,0.44779386813100025,0
1339.1925467459173,311442.24048767565,2.1964871139948174,0.0,0.8766539757767974,1.0,0.8303520262502795,0.4459067579639403,0
1235.263089724587,136938.28193472858,1.607616029220744,0.0,0.8556398278495809,1.0,0.1495667244976163,0.4471070982983981,0
1326.0166274579633,474527.77800087404,2.301940853113412,0.0,0.8936763092671257,1.0,0.21346147108875446,0.44615008790611793,0
1147.367398262606,239539.6063669663,2.195857820027184,0.0,0.8899765490026691,1.0,0.25505825266098064,0.4440057686766052,0
1430.2404257989224,110888.58007143093,1.6085850052831494,0.0,0.7457736850834049,1.0,0.18234473279476593,0.43506176764596427,0
1471.9938213190535,0.0,1.3862873642464617,0.0,0.7724391127580398,1.0,0.0745636377833199,0.44679941553751945,0
994.3274600325856,370220.0193717844,2.3016767761863446,0.0,0.941087660800655,1.0,0.4329772510812462,0.4540861409599544,0
1189.4970594135762,128998.86268597103,2.1961516652978164,0.0,0.9379258870657695,1.0,0.15580860281571637,0.4521380148784229,0
2260.804632634537,0.0,1.386007195717335,0.0,0.842204970996143,1.0,0.11508584699091597,0.44772663412368624,0
697.5706179581483,0.0,1.3861602851688875,0.0,0.8031367184104891,1.0,0.06814625060677075,0.45730531051701284,0
1494.0864939819962,106347.45509161004,1.6082330658280584,0.0,0.7677040896384792,1.0,0.18033279642678685,0.43752205127897764,0
1190.610967350523,483985.4845689344,2.638406055443405,0.0,0.9778128953409929,1.0,0.9098220546655382,0.45749247561361356,0
1441.9006657326404,264591.2013991717,2.3014535598540884,0.0,0.9393905382102504,1.0,0.22164104311627386,0.4526232008142027,0
1643.0830076341015,0.0,1.0978802194605768,0.0,0.7001294341199801,1.0,0.07353006241439904,0.44479187663572334,0
1759.9148356950866,421761.09973582666,2.4839297969074137,0.0,0.9487805787101743,1.0,0.284909895933159,0.4521520011774826,0
2134.7765620219907,438089.3032643591,2.6383734597284456,0.0,0.931486139081862,1.0,0.26576646880987725,0.4474036153807804,0
2384.1568221616153,307579.319136827,2.078467965889417,0.0,0.8380703939290479,1.0,0.44296667729414513,0.4525806895074863,0
1576.349414145392,331133.8014513679,1.9451190710377348,0.0,0.925753943446829,1.0,1.0244580470600513,0.45494140112782644,0
1548.3030127877107,119638.8373449099,1.9453774066870024,0.0,0.8544696561398626,1.0,0.21510559384079583,0.44914920529249436,0
2150.3816510490756,131037.99574248606,1.6088783827030304,0.0,0.7175933643873552,1.0,0.13480232519333976,0.42754683502847596,0
1200.6191179137236,143292.0101767104,1.7911768371017913,0.0,0.7918285339466461,1.0,1.4441498857071555,0.43653087110359734,0
3441.387109466441,0.0,1.3852611858100492,0.0,0.7842762897636921,1.0,0.21355653735997185,0.44575169510471774,0
1269.4692637940238,488591.6322381242,2.3971006935997035,0.0,0.9757910705201857,1.0,0.19468888011080593,0.4499099692997225,0
1110.6084518441905,155490.54440017312,1.7897796770141259,0.0,0.9184563552577576,1.0,0.21349506398366513,0.45378116707051647,0
1721.9121188973616,141667.46959185158,1.9448984729006378,0.0,0.9049283248185415,1.0,0.26939132295607054,0.45152916181545943,0
1629.8610350649724,0.0,1.38590916671232,0.0,0.7876031461969921,1.0,0.3185704211493078,0.4402647846374107,0
2413.625910130305,389301.38759684627,2.3017130799648062,0.0,0.9108932895967853,1.0,0.27613691194093676,0.4415252897974688,0
2486.1521128482646,456618.1382087394,2.30184350288107,0.0,0.9850906668186706,1.0,0.33554042607572476,0.45961033542143487,0
1290.2120181175374,503719.89118371485,2.63831371215178,0.0,0.9603582467550243,1.0,0.8531312542565103,0.45705945440797935,0
